,sb,se,streamID,f0,f1,f2,f3,f4,f5,f6,f7,class
12,sb1,se1,12,0.46845191137693204,16.031828632823682,6.825364264989013,3.0489213783809546,-0.727803597912359,0.5932142653758444,0.10534123460287922,0.5336276477255074,0
13,sb1,se1,13,15.91076377837019,30.289824988988272,18.257284510211736,3.7249857211168638,-0.42709938080743926,0.781885448282887,-0.33108004165345756,0.7371311600946266,0
14,sb1,se1,14,-3.0416570492823354,19.278543514282603,8.62397454278722,3.036931388634771,-0.7355745398360526,0.9014066210081133,-0.09754707024593434,0.5565633680833805,0
15,sb1,se1,15,-8.15278256977913,42.50925298029075,12.347401255317974,6.180425449892589,0.31241273495742305,1.600358862559974,-0.0459282907227539,1.0959681801077106,0
16,sb1,se1,16,0.3849044274743908,13.210248633867918,10.765203548665484,4.913901626489201,-1.0618144622925623,0.6876198750101963,0.07061098230296717,0.41355619366986096,0
17,sb1,se1,17,4.408659087759486,26.86643265501697,11.095858547286403,4.502988787631315,-0.9125233404279002,0.30772004033778616,-0.09772346850817268,0.38786858302099636,0
18,sb1,se1,18,-11.17074853844737,44.28760783133755,14.896461440188771,10.15291241845471,-0.8224697492684852,0.7984583446338797,0.0908710166132284,0.6680023531222694,0
19,sb1,se1,19,-0.3816473162725787,6.536874530412169,9.708242674834805,3.4207485418316126,-0.7287302185713758,0.2828455634337915,-0.21120006103835698,0.5788390496554157,0
20,sb1,se1,20,-4.879138002747882,10.532748995170412,7.511208743158909,4.531022910419524,-0.6583357845449261,0.9359567575235099,0.2404671150060608,0.6003709206461394,0
21,sb1,se1,21,-0.3871355641195808,14.961028957690578,7.280225853531849,4.125473672764735,-0.713075891389882,0.6332641371470351,0.023490876617389956,0.5322538773146744,0
22,sb1,se1,22,2.6146936162282515,11.625627461129435,9.28910042955492,3.1429651373488814,-1.2145707851360927,0.20945194696023783,-0.015860794156232032,0.3850841204399578,0
23,sb1,se1,23,-0.11211506249331664,11.518808550857045,11.372209447187382,5.46090758192602,-0.9554172829897863,0.649476528959466,-0.008987341029567785,0.4901194892320257,0
24,sb1,se1,24,9.189288255408135,40.86863345285479,14.494675258885579,7.599657800744922,-0.5975478053910097,0.5321604747121548,-0.2341981567047377,0.47811649638786013,0
25,sb1,se1,25,-6.456536692366551,12.31527180084242,8.89174802068228,5.916652702392793,0.4739355921116817,1.4251154019464405,0.2949009994415726,0.9689227533712959,0
26,sb1,se1,26,0.7305685598887454,18.19955685984079,8.129035848691906,3.4444674754406566,-0.6263712224618455,0.7604894483512386,-0.0780386710645257,0.5892096690062739,0
27,sb1,se1,27,0.7619727096071341,20.66984640726612,12.925331213250743,4.7092026986092765,-0.890390834790476,0.5773143600688712,0.024927779737889236,0.5318725553631959,0
28,sb1,se1,28,-0.618346066519111,18.31222943849447,11.161176965917942,5.035268764267314,-0.8226665759883254,0.5927163002042767,0.004369362050629535,0.5626786846477584,0
29,sb1,se1,29,-0.4754386549007772,11.471542582904673,10.280018032000775,3.659727976589931,-0.8664811537043275,0.4545488908383639,-0.04293860400307121,0.5054884481995525,0
30,sb1,se1,30,0.24668774258649506,13.931986181875342,9.630143426461615,4.343171738885754,-0.7129018812340482,1.0628100941716736,0.1166235617456216,0.5921884483816109,0
31,sb1,se1,31,-0.966135333379625,24.7228997404633,12.660883146751345,5.25842120923617,-0.7319661774326336,0.6699748887769319,0.035936605791392316,0.5943212237241867,0
32,sb1,se1,32,0.3334380169987955,15.91928051926599,9.943757324730385,4.3143279688577705,-0.9928807749593924,0.510376644064319,0.09831817159650949,0.42262235858322933,0
33,sb1,se1,33,0.5569901282733887,13.779439812376948,13.430679226592593,5.050982349202757,-0.9206998476839253,0.5422627803230473,-0.06651350965992978,0.49871316420552186,0
34,sb1,se1,34,1.1799036469353013,29.22383277981651,12.669859279642413,5.232111828353478,-0.9117045781550847,0.6357338204920121,-0.08327916377165279,0.5437677630803073,0
35,sb1,se1,35,-0.17636491602332435,16.121987364281303,10.30084396458026,3.8670105203295204,-0.9997055815656705,0.5857568312889442,0.16092548206825308,0.430717715229137,0
36,sb1,se1,36,0.42070277413241913,9.657544886162572,9.738294391077858,3.769000558667635,-0.6992406411881251,1.0620844210738736,-0.08087082973057472,0.6045690748433503,0
37,sb1,se1,37,0.42301096537181415,16.786864941852283,13.803776323621372,5.53780539930944,-0.9835802593197215,0.5672091814309288,-0.12681754783150676,0.49031049614792493,0
38,sb1,se1,38,0.9354083803430607,21.301957721361347,12.415105228753381,4.624731279594112,-0.9098034504120146,0.7421683841609761,-0.017102049141866693,0.5842528168672757,0
39,sb1,se1,39,0.2868578889343136,7.236212683296676,10.252078588750559,5.816032392566084,-0.8620160003545808,0.5403566966568624,0.07185027886472702,0.6562152018118312,0
40,sb1,se1,40,-5.391051650817645,24.245078696266027,18.606754156225474,7.292027675117657,-0.7802643936293078,0.511135003351466,0.2113261817205831,0.4963392953700539,0
41,sb1,se1,41,4.53038621453425,8.534939905103032,6.783092017966851,3.3167685726091563,-0.15015164121870236,1.058100858507443,0.07760167595815622,0.8784487935780966,0
42,sb1,se1,42,3.333437327497802,17.537431258260593,12.102923862744131,4.908125486622443,-0.7883115997526791,0.9067952704402154,0.2307430093262496,0.5515746806562375,0
43,sb1,se1,43,-0.5909398040539736,6.014748821046412,8.355139070286125,3.0932319245282534,-0.6685407404999076,0.4404764952117132,0.025061487140326934,0.6225505381937693,0
44,sb1,se1,44,-10.118655282682896,17.968056667894047,17.45534874596119,1.16955939146581,-0.7529321071942876,0.22374357301553152,0.17921674798379614,0.555396757108807,0
45,sb1,se1,45,0.10610055849488147,6.953679952373089,8.719842792808041,4.025293603912995,-0.7421987558766597,0.8224469281249603,0.021970610551473837,0.5594756501484691,0
92,sb2,se1,92,-3.9809643002656023,27.30902259033063,7.996895185008228,3.403154793165144,-0.4251148794104647,1.5307659284558601,0.016140766807011982,0.6943825760059025,1
93,sb2,se1,93,1.1942167914546444,11.276923402722598,13.985567414189456,6.486732630187215,-1.0649044471647735,0.6190274847067749,0.25471502687184744,0.30477338109474855,1
94,sb2,se1,94,2.5206477282089197,20.26360787721527,7.909458582879566,4.159317818739315,-1.0808365216560172,0.4303583033763686,0.11503386806452316,0.29086258466955733,1
95,sb2,se1,95,-0.15043851063885105,5.285901418107619,15.43803525081218,4.717694523207276,-1.2984257175642233,0.14772699095396163,0.24360670741822948,0.2853990986210203,1
96,sb2,se1,96,-6.223123822453605,15.432230180430006,8.460460829020006,3.0317408534808807,0.3516516538111449,0.7647841878601226,0.5251728917320315,1.0223899850316018,1
97,sb2,se1,97,4.883880370208536,31.983492947571314,11.656793556314812,4.622815008423045,-0.9443109491256285,0.7881293937307122,0.17367148862896306,0.39472258782343933,1
98,sb2,se1,98,-5.09709753640755,18.40421388671764,10.285702897295305,2.588637633903874,-0.9896925012917309,0.40861434211786285,-0.1822595838049316,0.32891901449087335,1
99,sb2,se1,99,-15.186954307708433,22.746821223388956,17.40188860957267,7.759595331400452,-1.118312289613109,0.2876734881700378,0.02610557405337055,0.39080288421017234,1
100,sb2,se1,100,9.761407848356688,16.87943828995931,13.061639243519707,3.381894901988942,-0.3696163468963527,0.7387990416358139,-0.4997272369702029,0.641320410738018,1
101,sb2,se1,101,2.612701692375189,22.38186801132088,11.489551795930907,7.432416598597208,-0.9647156833534573,0.9289612544284779,-0.26028464728022027,0.41863390081306845,1
102,sb2,se1,102,-3.6367859639211093,19.229723492274474,7.7718355776263826,3.588975135538244,-0.947618512613204,0.41338780026440525,-0.24234525985143973,0.4065273990990157,1
103,sb2,se1,103,4.967829439786262,17.49264907584344,7.345742966421786,4.383341711061929,-0.5591237104133114,0.801065705658241,-0.17237312318336925,0.7756793983114582,1
104,sb2,se1,104,12.683335573516182,18.33518395006857,16.898173505203406,5.580871431188149,-0.8617381298902146,0.42479254879277933,-0.2760034039131032,0.44867647526250154,1
105,sb2,se1,105,1.82447126234374,14.451019602430387,9.31475368048791,3.584086624481029,-1.2304273277688045,0.2869202916014829,-0.12675898301509567,0.3648754841511058,1
106,sb2,se1,106,12.156712652001946,50.62087911758185,16.149459555058552,6.6317270920508475,-0.35503312107377427,1.2894733939836704,-0.6282823853894021,0.5814371501849599,1
107,sb2,se1,107,-1.9940770330428916,1.949896189304533,12.831366082538329,5.443151330616707,-1.175304914054763,0.16223311447195754,0.021010069966980367,0.4950109925206322,1
108,sb2,se1,108,-10.102066004542966,44.75716443996121,12.239067969115313,6.4700466766673,-0.3676290085388814,0.8609682507790649,0.24418039917904052,0.8070638685221606,1
109,sb2,se1,109,0.22834885134959923,7.6820080302298575,4.466218272177301,2.197767175076737,-0.6758055235628158,0.8717853720093315,0.1023839795017635,0.5754555843967057,1
110,sb2,se1,110,0.3027711325701137,10.318722137842748,12.939614059984546,4.791030695882591,-1.1811620714865885,0.47676159031501913,-0.060298867778480224,0.38142929588759233,1
111,sb2,se1,111,-0.6664759632542793,14.166364997124074,5.451088050341802,2.0631007643372947,-0.596371828177372,1.6608590571305923,0.032552463887331275,0.7187996953642435,1
112,sb2,se1,112,-0.7640994683192776,17.260996496993897,10.760882933654868,4.8537686624764875,-0.9450952291301504,1.2525093279560848,-0.04343365683056051,0.6004996641961584,1
113,sb2,se1,113,0.6882110459731162,16.17887401406933,13.199064106786892,5.748462201975453,-1.0818969380355496,0.6558072544933842,-0.16537231519470802,0.433748864764905,1
114,sb2,se1,114,-0.9292289226958811,17.737130495454572,14.248646728565195,6.156614846839524,-1.0633094188255314,0.8277490495993601,-0.0219814274370563,0.46170456854257885,1
115,sb2,se1,115,-0.3434460130195841,11.326285874481052,8.095536468752993,3.641823746974909,-0.8262150546364975,1.0266498509109836,0.02202058819688687,0.5228222192867508,1
116,sb2,se1,116,-0.4167339690891212,11.013442110618506,8.749624547481105,3.532250996904388,-0.847278092991492,0.5746401474028404,-0.014521323639352934,0.5755873825547333,1
117,sb2,se1,117,0.6410679433259296,14.420160412269487,12.295450417690809,4.5941015062517545,-1.2279074968194155,0.43461438329110047,-0.22460617797888832,0.379830905470529,1
118,sb2,se1,118,0.17661951160381015,5.57667296965656,13.366064956289772,6.870916798080921,-1.1689603918299685,0.4427225519880875,-0.10527833628826393,0.40435253327185683,1
119,sb2,se1,119,0.6213465101047501,21.28276742530285,9.634363903158283,3.376436081515123,-0.9562088036969879,0.63922323612106,-0.017825802824050985,0.5109053283599434,1
120,sb2,se1,120,-0.6421810099759593,21.168088732545687,12.407012177087307,5.683263222318226,-1.0397499102277226,0.6564108874402886,0.0386402412902175,0.46312370290491006,1
121,sb2,se1,121,-0.7591832216938215,17.75784751053918,16.326891607895732,4.476505797596896,-1.1743749198638103,0.4342681447325592,-0.0026345350962125704,0.366579821902584,1
122,sb2,se1,122,-0.09434206564606917,13.844196937099216,11.559913568851332,4.677744270312739,-1.0942968182031152,0.41032709165597797,-0.0625169675928667,0.38131305355644696,1
123,sb2,se1,123,0.6357729814462397,11.820381926866647,5.029218068368062,2.126571813701809,-0.8090746339169564,0.8670015344435312,0.06252339868763186,0.5836671700989267,1
124,sb2,se1,124,0.8388049091054784,13.438708410798489,9.905799461690401,4.401098799766235,-1.0139163407324292,0.7087651605940276,-0.14230836726789298,0.46465242526654554,1
125,sb2,se1,125,-4.806706939262491,23.74287340477585,10.180618968689268,3.247822376308212,-0.45248033796564285,0.8400581069146389,-0.06119405574006799,0.5296213333950062,1
126,sb2,se1,126,3.0697541004564046,26.24261841685574,8.119704083887758,2.819535578033504,-0.8791008401760979,0.6572570285667141,0.12665216007676977,0.47389438376903115,1
127,sb2,se1,127,-5.1016552478524275,8.339094388452638,7.823745758820475,1.1395298391367366,0.10147134030465477,1.0374177899555805,-0.043581850894327256,1.002364222328477,1
128,sb2,se1,128,0.05393553756338594,13.64250777793495,7.097931731546898,1.9310706735881107,-1.0694274701072488,0.34397526151591157,-0.2123451018627374,0.36022816682769054,1
129,sb2,se1,129,7.044109902541208,31.820334906431366,11.556791248165682,4.209865137581777,-0.9705931884518488,0.6807771119137839,-0.4321543232303919,0.5874700903671776,1
130,sb2,se1,130,10.9008362348236,20.562615583518586,14.630838074826032,7.89447372849097,-0.9419748332925684,0.09005727748576049,0.011151470853822953,0.614177049129493,1
131,sb2,se1,131,2.0062645306169857,14.136731397898352,13.731705560933667,4.137730418899382,-0.06744996034283608,0.397716199466594,-0.5222734984622079,0.5709651887735483,1
132,sb2,se1,132,2.8130193766401987,20.178961946120857,8.264794995326174,2.8573997626385217,-1.0454465648102613,0.42269757722377016,0.11220586181761928,0.4706939208783524,1
133,sb2,se1,133,-1.906252427507587,15.572743337063903,10.786615911095112,4.813839419608747,-1.0544590609047355,0.47443921867573774,-0.117406036554163,0.281023693418571,1
134,sb2,se1,134,4.01429138756379,8.243489448753623,6.323729308757559,0.8338372582825861,1.151281318835514,1.3872532641074538,-1.0015287493980163,0.5875362865940834,1
135,sb2,se1,135,-1.1779789177318527,15.60883353920247,5.981065400364973,2.2102180535428477,-0.36357044647693876,1.2590819065359848,-0.08115623762558885,0.8809346126809101,1
136,sb2,se1,136,-2.2710538464094747,20.798747787283112,10.446798364699069,3.773341159590277,-0.5416798163030697,0.9510942151889372,-0.2587500231161974,0.5101056935816273,1
137,sb2,se1,137,5.280727470917554,13.888752624486843,9.073630790094997,2.4103033277218886,0.3332393865677344,1.820457184263242,-0.6170185241214591,0.24029118918861975,1
